제품코드,제품명,성분코드,성분명,1일최대투여량,1일최대 투여기준량,점검기준 성분함량 (총함량),급여구분,공고번호,공고일자
693901710,레비탐정250밀리그램(레비티라세탐)_(0.25g/1정),488502ATB,Levetiracetam,"레비티라세탐 3,000mg",3000,250,급여,20210599,2021-12-16
658204600,이글립틴정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
622804850,시타글엠정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
656005360,시타글민정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
641807070,자누로디정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
670609020,휴글리아정100밀리그램(시타글립틴염산염수화물)_(0.11337g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
641706170,자누아린정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
649605970,시타글리정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
648204620,유시타정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
665003190,자누스틴정100밀리그램(시타글립틴염산염수화물)_(0.11337g/1정),694203ATB,Sitagliptin,시타글립틴 100mg,100,100,급여,20210599,2021-12-16
